w1,w2
0.9999997999999624,0.9999997999999397
0.9927128043152019,0.9919478049394009
0.9854258299284477,0.9838958338056264
0.9781388605276258,0.9758438683891268
0.9708519065756498,0.9677919183761229
0.9635649689889482,0.9597399875345347
0.9562780444271403,0.9516880711587657
0.9489911341598056,0.9436361704904518
0.9417042381594233,0.9355842855135295
0.9344173569897828,0.9275324169940455
0.9271304883236744,0.9194805639099888
0.9198436351424176,0.9114287263668777
0.9125567973237642,0.9033769056807406
0.9052699754762302,0.8953251025794847
0.8979831679541105,0.8872733155048774
0.8906963722220879,0.8792215423982083
0.8834095944527561,0.871169788153189
0.8761228313186832,0.8631180500299076
0.8688360828670212,0.8550663281589308
0.8615493467051504,0.847014619949553
0.854262626243807,0.838962929007349
0.846975920873847,0.8309112547920392
0.8396892292662514,0.8228595957341495
0.8324025520435723,0.8148079525560763
0.825115890189039,0.8067563263179631
0.8178292421149822,0.7987047153706236
0.8105426088190464,0.7906531207557895
0.8032559906828524,0.7826015429052745
0.79596938730417,0.7745499813357303
0.7886827983382496,0.7664984356906707
0.7813962238506658,0.7584469060415551
0.7741096636587723,0.7503953921386572
0.7668231164224082,0.7423438926057218
0.7595365843949253,0.7342924098871357
0.7522500645860462,0.7262409406536068
0.7449635628618355,0.7181894914014926
0.7376770749593693,0.7101380573073108
0.7303906024990736,0.7020866404035853
0.7231041441404256,0.6940352391180631
0.7158177005411854,0.6859838540735008
0.7085312701602855,0.6779324838079008
0.701244857003124,0.6698811324684741
0.6939584567154077,0.6618297952242699
0.6866720716459661,0.6537784748119775
0.6793857015785036,0.6457271710270374
0.6720993458137212,0.6376758831364152
0.6648130053499028,0.6296246121291034
0.6575266784973061,0.6215733559764813
0.6502403677526825,0.6135221177621195
0.642954071581087,0.6054708956508323
0.6356677899835615,0.5974196896438146
0.6283815229606562,0.5893684997425106
0.6210952705116737,0.5813173259435808
0.6138090312241953,0.5732661665530627
0.6065228079201138,0.5652150249587209
0.5992365983788481,0.5571638986461528
0.5919504042196206,0.5491127892563323
0.5846642246327634,0.5410616959687298
0.5773780596182725,0.5330106187833082
0.5700919091761021,0.52495955770002
0.5628057733062173,0.5169085127188433
0.5555196520085921,0.5088574838397479
0.5482335452832066,0.5008064710627163
0.5409474531299996,0.4927554743876916
0.5336613755489692,0.4847044938146451
0.526375312540097,0.4766535293434673
0.5190892641033243,0.46860258097424357
0.5118032302386721,0.46055164870689624
0.5045172109460838,0.45250073254138057
0.49723120622552996,0.444449832477706
0.4899452160769785,0.43639894851575745
0.48265924050038467,0.42834808065569874
0.47537327949564834,0.4202972288971857
0.4680873330628573,0.412246393240421
0.4608014012020252,0.40419557368541137
0.45351548391315943,0.396144770232117
0.44622958119597966,0.38809398288021457
0.43894369305033665,0.38004321162966026
0.43165781947689763,0.37199245648114654
0.4243719604750037,0.36394171743385384
0.4170861160444089,0.3558909944876214
0.4098002861861719,0.3478402876436625
0.4025144708932642,0.3397895968963267
0.3952286701520974,0.3317389222344158
0.38794288398253596,0.32368826367383663
0.38065711238461764,0.3156376212146532
0.37337135535819,0.30758699485669805
0.36608561290324515,0.29953638459998644
0.35879988501977333,0.2914857904444639
0.3515141717075947,0.28343521239003033
0.34422847296690773,0.2753846504368277
0.3369427887974572,0.2673341045847447
0.3296571191994684,0.2592835748338519
0.3223714641727454,0.25123306118393607
0.31508582371728566,0.24318256363491164
0.3078001978330174,0.23513208218678572
0.30051458652005325,0.22708161683968453
0.2932289897784077,0.21903116759361674
0.2859434076077433,0.21098073444830012
0.2786578400082007,0.20293031740371759
0.2713722869798565,0.1948799164600411
0.2640867485225359,0.18682953161707705
0.25680122463641486,0.1787791628750175
0.24951571532133165,0.17072881023359976
0.24223022057712862,0.16267847369273558
0.2349447404039059,0.1546281532525623
0.22765927480154502,0.1465778489129168
0.22037382377007553,0.1385275606739026
0.21308838730949664,0.13047728853547624
0.20580296541974397,0.12242703249754183
0.19851755810084004,0.11437679256009547
0.19123216535268783,0.10632656872308788
0.18394678717536572,0.09827636098657178
0.17666142356876235,0.09022616935043903
0.16937607453291847,0.08217599381469098
0.1620907400676963,0.07412583437923514
0.15480542017319276,0.06607569104415278
0.1475201148492431,0.05802556380926227
0.14023482409597188,0.04997545267467696
0.13294954791318914,0.041925357640144045
0.12566428630092075,0.033875278705757794
0.11837903925922189,0.025825215871558838
0.11109380678793868,0.017775169137423164
0.10380858888714384,0.009725138503407837
0.09652338555673068,0.0016751239693890696
0.08923819679673073,-0.006374874464588842
0.08195302260703297,-0.01442485679865424
0.0746678629876788,-0.02247482303285353
0.06738271793863904,-0.030524773167155406
0.060097587459874924,-0.03857470720159806
0.060237462346969806,-0.0420796309766307
0.060377336777161505,-0.045584547856379
0.0629222070827794,-0.047599460106173774
0.06306207633651284,-0.05110436582427291
0.06560694127247013,-0.05311926703454817
0.06574680496379681,-0.05662416183497232
0.068291664530303,-0.0586390520056681
0.07083651900734711,-0.06065393814643549
0.07097637242627375,-0.06415881775947585
0.07352122153379148,-0.06617369286078834
0.07366106939655026,-0.06967856155238916
0.07620591313456115,-0.07169342561429604
0.07875075178290825,-0.07370828564638354
0.07889058918624858,-0.07721313926901896
0.08143542246526536,-0.07922798826170463
0.08157525449950498,-0.08273283084476701
0.08412008240902535,-0.08474766879818629
0.08389990577429485,-0.08832750241481602
0.08644472903469702,-0.09034232917884588
0.08898954720533325,-0.09235715191340677
0.0887693608317921,-0.09593697031118809
0.09131417435309497,-0.09795178185643727
0.09385898278496385,-0.09996658937195191
0.09363878667241776,-0.10354639255080089
0.09618359045513425,-0.10556118887719212
0.0959633896933143,-0.10914098086699275
0.09850818882657708,-0.11115576600437072
0.10105298287033948,-0.11317054711211272
0.1008327723696476,-0.11675032388327433
0.10337756176427182,-0.11876509380180078
0.10315734661441334,-0.12234485938378858
0.10570213135976059,-0.1243596181132891
0.10824691101539474,-0.126374372813294
0.1080266861269139,-0.12995412317659305
0.11057146113354266,-0.13196886668755936
0.11311623105286817,-0.13398360616776084
0.11289599642570058,-0.13756334131264736
0.11544076169355977,-0.13957806960529706
0.11522052241724734,-0.1431577935613333
0.11776528303899059,-0.14517251066510406
0.12031003857133338,-0.1471872237392382
0.1200897895592381,-0.15076693247708195
0.12263454044253219,-0.1527816343623818
0.12241428678147037,-0.15636133191149626
0.12495903301567446,-0.15837602260818162
0.1275037741604268,-0.1603907092754686
0.1272835107610102,-0.16397039160640214
0.12982824725683972,-0.16598506708496452
0.1296079792083824,-0.16956473822725582
0.13183770817095763,-0.17167440426451908
0.13438243555818596,-0.17368906433523557
0.13416215840145118,-0.17726872006945826
0.13639187825585042,-0.17937837069864537
0.13893659653486812,-0.18139301536149355
0.13871631026977171,-0.1849726556880209
0.14094602101551224,-0.18708229090975403
0.1421407293233481,-0.1889269215878997
0.14333543524173908,-0.190771548576828
0.14453013877059306,-0.19261617187659352
0.14572483991012386,-0.19446079148709305
0.14691953866025242,-0.19630540740835656
0.14811423502084842,-0.19815001964046264
0.1493089289922538,-0.19999462818319302
0.15050362057420186,-0.20183923303677065
0.15169830976676346,-0.20368383420116598
0.15432299543352324,-0.20384843301596933
0.15551767698732522,-0.2056930301619555
0.15671235615182177,-0.20753762361871342
0.15790703292698027,-0.2093822133862855
0.16053170617627588,-0.2095468008043586
0.16172637531268474,-0.21139138655365075
0.162921042059881,-0.21323596861369354
0.16554570528124857,-0.21340054832425692
0.16576536710084833,-0.2150551253257471
0.16598502848110552,-0.2167096990181101
0.1686096855744843,-0.21687427178120666
0.16882934126614768,-0.21852884183522625
0.16904899651847338,-0.2201834085801233
0.1692686513315047,-0.2218379720158825
0.1718933018579638,-0.22200253452228735
0.1721129509823629,-0.2236570943198395
0.17233259966730552,-0.22531165080840165
0.17255224791306412,-0.22696620398776046
0.17517689187227314,-0.22713075623773982
0.17539653442947545,-0.22878530577887246
0.1756161765473887,-0.2304398520109463
0.17583581809710291,-0.23209439506420537
0.17605545933646294,-0.23374893467817115
0.178680096288933,-0.23391347336298463
0.1788997318399017,-0.2355680093386383
0.17911936695144615,-0.2372225420053098
0.17933900162369398,-0.23887707136300906
0.18196363200922416,-0.23904159979147277
0.1821832609930314,-0.24069612551097763
0.1824028895374188,-0.24235064792177585
0.18405251679236856,-0.24243016796085848
0.18427214159851824,-0.24408468690327356
0.1859217651149434,-0.24416420347431367
0.1861413861824821,-0.24581871894870244
0.18779100596041354,-0.24589823205165828
0.18801062328907947,-0.2475527440584624
0.18966023920868302,-0.24763225381604248
0.189879852799268,-0.24928676235439418
0.19152946510031632,-0.24936626852123767
0.19174907495174232,-0.25102077359229513
0.1933986835142405,-0.2511002762911967
0.19361828962637007,-0.25275477789520373
0.1952678944504056,-0.2528342771261267
0.19691749597545716,-0.2529137761978988
0.19713709505169863,-0.25456827417307415
0.1987866928383084,-0.2546477697768714
0.19900628817607902,-0.2563022642808004
0.2006558822242681,-0.25638175641337035
0.2008754738240004,-0.25803624744908693
0.20252506413388516,-0.2581157361136699
0.2027446519952365,-0.25977022368146874
0.20439423856678451,-0.25984970887809333
0.20373382645243576,-0.2613891909960675
0.20538341104549773,-0.2614686729587723
0.20472299695279195,-0.26300815184274673
0.20637257956754573,-0.26308763056749784
0.20571216349647803,-0.2646271062135852
0.20736174413291852,-0.2647065817003942
0.20670132608345693,-0.26624605410860624
0.20835090474148688,-0.26632552635758855
0.20769048471375484,-0.26786499552786736
0.209340061393537,-0.26794446453891707
0.20867963938744083,-0.26948393047138874
0.21032921408903138,-0.2695633962444963
0.20966879010460704,-0.27110285893907227
0.2113183628276878,-0.2711823214744644
0.21296793225437427,-0.271261783849186
0.21230750299258228,-0.2728012431469946
0.21395707043972578,-0.2728807022846842
0.21329663919973818,-0.27442015834459244
0.21494620466763048,-0.27449961424506175
0.21428577144925076,-0.27603906706724435
0.2159353349388211,-0.2761185197299658
0.215274899742111,-0.2776579693144039
0.21692446125346643,-0.27773741873929136
0.21626402407856538,-0.2792768650858961
0.21791358361212887,-0.2793563112727191
0.21725314445903843,-0.28089575438148473
0.21890270201361406,-0.2809751973310055
0.21824226088227294,-0.2825146372020275
0.21989181645859923,-0.28259407691380267
0.21923137334899923,-0.2841335135471028
0.220880926947308,-0.2842129500209709
0.2202204818594855,-0.2857523834165332
0.22187003347941858,-0.2858318166527982
0.221209586413339,-0.2873712468106655
0.2228591360550869,-0.2874506768091982
0.22219868701080037,-0.288990103729343
0.2238482346743318,-0.2890695304901547
0.22318778365185188,-0.2906089541725845
0.2248373293372552,-0.2906883776956519
0.2241768763366052,-0.2922277981403991
0.22582642004352316,-0.29230721842599783
0.2251659650647262,-0.2938466356330458
0.226815506793566,-0.2939260526809073
0.22615504983645218,-0.29546546665040907
0.2278045895871832,-0.2955448804605907
0.22714413065185712,-0.29708429119247204
0.22879366842435056,-0.29716370176504725
0.2296682072090357,-0.2971531095637465
0.22900774454660033,-0.29869251707908395
0.22988228290303026,-0.2986819218202401
0.23075681951050853,-0.29867132658249274
0.23009635456518351,-0.30021073116956076
0.23091089045669078,-0.3002401331733944
0.23178542500705324,-0.3002295348191446
0.23265995780831106,-0.3002189364861332
0.23199948916245905,-0.3017583378697628
0.23287402153559378,-0.30174773647914876
0.23374855215967427,-0.30173713510972955
0.23308808133647685,-0.30327653345710703
0.23390261124453615,-0.30330592932935163
0.2347771398114582,-0.30329532484352684
0.2356516666293722,-0.3032847203789055
0.23565119533115753,-0.30328411380794407
0.23565072403388543,-0.30328350723819697
0.23565025273755547,-0.30328290066966246
0.23564978144216786,-0.3032822941023414
0.23564931014772283,-0.3032816875362332
0.23564883885422083,-0.3032810809713371
0.2356483675616612,-0.3032804744076545
0.23564789627004368,-0.3032798678451851
0.23564742497936897,-0.30327926128392924
0.2356469536896355,-0.3032786547238866
0.23564648240084596,-0.30327804816505655
0.23564601111299832,-0.30327744160744063
0.2356455398260957,-0.3032768350510373
0.23564506854013478,-0.303276228495847
0.23564459725511644,-0.30327562194186974
0.23564412597104,-0.30327501538910573
0.23564365468788395,-0.3032744088375541
0.2356431834056696,-0.30327380228721634
0.2356427121243989,-0.30327319573809164
0.2356422408440697,-0.30327258919017974
0.2356417695646862,-0.3032719826434811
0.23564129828624192,-0.3032713760979955
0.23564082700874067,-0.3032707695537227
0.23564035573218223,-0.3032701630106638
0.23563988445656747,-0.3032695564688179
0.23563941318189374,-0.30326894992818443
0.23563894190816415,-0.30326834338876396
0.23563847063537646,-0.30326773685055675
0.23563799936353003,-0.30326713031356256
0.2356375280926275,-0.3032665237777812
0.2356370568226669,-0.3032659172432137
0.23563658555364864,-0.30326531070985885
0.2356361142855743,-0.303264704177717
0.2356356430184401,-0.3032640976467882
0.2356351717522498,-0.30326349111707285
0.23563470048700297,-0.30326288458857054
0.23563422922269628,-0.30326227806128103
0.23563375795933328,-0.303261671535205
0.23563328669691397,-0.3032610650103418
0.23563281543543568,-0.3032604584866916
0.23563234417490042,-0.3032598519642551
0.23563187291530818,-0.30325924544303073
0.23563140165665875,-0.3032586389230192
0.23563093039895078,-0.30325803240422067
0.2356304591422076,-0.30325742588661364
0.2356299878864081,-0.3032568193702416
0.23562951663155096,-0.303256212855082
0.23562904537763663,-0.30325560634113624
0.23562857412466354,-0.30325499982840287
0.23562810287263258,-0.30325439331688253
0.2356276316215451,-0.30325378680657633
0.2356271603713782,-0.30325318029748294
0.23562668912215523,-0.3032525737896017
0.23562621787387328,-0.30325196728293413
0.2356257466265328,-0.3032513607774794
0.23562527538013467,-0.3032507542732379
0.23562480413468045,-0.303250147770209
0.2356243328901675,-0.3032495412683931
0.23562386164659777,-0.3032489347677898
0.2356233904039704,-0.30324832826839954
0.2356229191622865,-0.3032477217702225
0.23562244792154496,-0.3032471152732583
0.23562197668174534,-0.3032465087775078
0.2356215054429096,-0.30324590228296966
0.23562103420501623,-0.30324529578964454
0.23562056296806588,-0.3032446892975327
0.23562009173205745,-0.3032440828066112
0.23561962049699114,-0.30324347631692494
0.2356191492628672,-0.30324286982842996
0.2356186780296854,-0.3032422633411478
0.23561820679744616,-0.3032416568550784
0.2356177355661504,-0.3032410503702223
0.23561726433577435,-0.30324044388660165
0.23561679310634065,-0.3032398374041938
0.23561632187784998,-0.303239230922999
0.23561585065032542,-0.3032386244429952
0.2356153794237208,-0.3032380179642262
0.23561490819805786,-0.3032374114866696
0.23561443697333817,-0.30323680501032646
0.23561396574956017,-0.30323619853519634
0.2356134945267463,-0.3032355920612564
0.23561302330487477,-0.3032349855885301
0.23561255208394516,-0.3032343791170169
0.23561208086393615,-0.3032337726467389
0.23561160964487016,-0.3032331661776735
0.23561113842674763,-0.30323255970982066
0.23561066720956703,-0.30323195324318086
0.23561019599332855,-0.3032313467777543
0.23560972477805353,-0.3032307403135408
0.23560925356372153,-0.3032301338505392
0.235608782350333,-0.3032295273887511
0.23560831113788638,-0.303228920928176
0.2356078399263808,-0.30322831446881415
0.23560736871581822,-0.30322770801066445
0.23560689750619979,-0.3032271015537289
0.2356064262975226,-0.3032264950980057
0.23560595508978754,-0.3032258886434944
0.23560548388299463,-0.30322528219019684
0.23560501267714562,-0.30322467573811296
0.2356045414722383,-0.3032240692872419
0.23560407026827335,-0.30322346283758295
0.2356035990652514,-0.3032228563891368
0.2356031278631714,-0.3032222499419037
0.23560265666203262,-0.3032216434958832
0.23560218546183798,-0.3032210370510764
0.23560171426258547,-0.3032204306074817
0.23560124306427443,-0.30321982416509985
0.23560077186690642,-0.3032192177239308
0.23560030067047988,-0.30321861128397565
0.23559982947499547,-0.3032180048452331
0.23559935828045475,-0.3032173984077027
0.2355988870868555,-0.30321679197138574
0.2355984158941995,-0.3032161855362818
0.23559794470248474,-0.30321557910239005
0.23559747351171234,-0.303214972669712
0.23559700232188452,-0.3032143662382465
0.2355965311329984,-0.30321375980799403
0.2355960599450535,-0.3032131533789535
0.23559558875805076,-0.3032125469511262
0.2355951175719908,-0.3032119405245126
0.23559464638687277,-0.3032113340991105
0.23559417520269776,-0.30321072767492185
0.2355937040194429,-0.3032101212519456
0.23559323283713085,-0.30320951483018277
0.23559276165575982,-0.3032089084096332
0.2355922904753318,-0.303208301990296
0.23559181929584705,-0.3032076955721723
0.23559134811730398,-0.3032070891552612
0.23559087693970482,-0.30320648273956263
0.23559040576304602,-0.3032058763250769
0.23558993458733024,-0.3032052699118042
0.2355894634125555,-0.3032046634997443
0.2355889922387251,-0.30320405708889653
0.2355885210658366,-0.303203450679262
0.23558804989388848,-0.3032028442708412
0.23558757872288494,-0.30320223786363276
0.23558710755282264,-0.30320163145763646
0.23558663638370314,-0.3032010250528536
0.23558616521552667,-0.30320041864928293
0.23558569404829144,-0.3031998122469257
0.23558522288199857,-0.30319920584578064
0.23558475171664806,-0.30319859944584837
0.23558428055224057,-0.3031979930471296
0.23558380938877543,-0.30319738664962315
0.2355833382262511,-0.3031967802533295
0.23558286706467113,-0.30319617385824915
0.2355823959040324,-0.3031955674643807
0.23558192474433692,-0.3031949610717255
0.23558145358558202,-0.30319435468028355
0.2355809824277697,-0.3031937482900542
0.2355805112708993,-0.3031931419010372
0.2355800401149739,-0.303192535513233
0.23557956895998844,-0.30319192912664206
0.23557909780594666,-0.30319132274126415
0.2355786266528459,-0.3031907163570986
0.2355781555006886,-0.30319010997414564
0.23557768434947235,-0.3031895035924055
0.23557721319919955,-0.30318889721187836
0.23557674204986823,-0.3031882908325634
0.23557627090148014,-0.3031876844544612
0.23557579975403287,-0.3031870780775716
0.2355753286075295,-0.3031864717018946
0.2355748574619676,-0.3031858653274313
0.23557438631734828,-0.30318525895418014
0.23557391517367154,-0.3031846525821422
0.23557344403093627,-0.3031840462113169
0.23557297288914425,-0.30318343984170393
0.23557250174829347,-0.3031828334733042
0.23557203060838616,-0.30318222710611686
0.23557155946942054,-0.3031816207401421
0.23557108833139573,-0.3031810143753795
0.23557061719431482,-0.30318040801183055
0.23557014605817606,-0.30317980164949443
0.23556967492297942,-0.30317919528837134
0.2355692037887267,-0.3031785889284606
0.23556873265541456,-0.3031779825697627
0.23556826152304455,-0.3031773762122776
0.2355677903916178,-0.30317676985600484
0.23556731926113295,-0.30317616350094445
0.23556684813158868,-0.30317555714709776
0.23556637700298788,-0.3031749507944639
0.23556590587532877,-0.30317434444304237
0.23556543474861136,-0.303173738092833
0.23556496362283785,-0.3031731317438362
0.23556449249800737,-0.3031725253960522
0.2355640213741177,-0.30317191904948126
0.23556355025116882,-0.3031713127041227
0.2355630791291652,-0.30317070635997667
0.2355626080081028,-0.3031701000170439
0.2355621368879821,-0.30316949367532353
0.23556166576880333,-0.3031688873348155
